gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_sum,out_sum,pass_ratio,seed_reach,seed_kzt_attributed,secondary_roles,outflow_observed,inflow_reliable
100000006745291100,terminal,1.0,15,0.701991,"Receives 83k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,82534.0,0.0,0.0,8,88839.64478432688,,True,True
100000006746688100,terminal,1.0,6,0.306839,"Receives 41k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,41000.0,0.0,0.0,1,27.563015063541506,,True,True
100000006755850100,terminal,1.0,15,0.741693,"Receives 443k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,443475.8,0.0,0.0,11,176177.62486556824,,True,True
100000006756956100,cutoff,0.7,0,0.4028,Hop-4 node: onward transfers were not traced (export limit). Receives 121k KZT from 1 payer.,4,False,1,0,121200.0,0.0,,7,229.72943729202845,,False,True
100000006787636100,terminal,1.0,2,0.569206,"Receives 20k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,20000.0,0.0,0.0,7,5889.45157112069,,True,True
100000006788200100,peripheral,0.6,8,0.579135,"No role indicators: 4 payers, 3 recipients, 272k KZT in / 64k KZT out.",1,False,4,3,272155.8,64500.0,0.23699660268125833,7,94684.19105421985,,True,True
100000006789108100,terminal,1.0,15,0.685087,"Receives 38k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,37500.0,0.0,0.0,8,40365.02143858601,,True,True
100000006831291100,peripheral,0.9,67,0.061109,"No role indicators: 0 payers, 1 recipient, 0 KZT in / 15k KZT out.",0,True,0,1,0.0,15000.0,,0,0.0,,True,False
100000006844004100,terminal,1.0,13,0.462489,"Receives 21k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,20600.0,0.0,0.0,7,623.8985728060012,,True,True
100000006844768100,peripheral,0.6,3,0.410007,"No role indicators: 1 payer, 2 recipients, 282k KZT in / 188k KZT out.",2,False,1,2,282000.0,188000.0,0.6666666666666666,7,27031.66198478757,,True,True
100000006852430100,terminal,1.0,15,0.715225,"Receives 37k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,37000.0,0.0,0.0,11,39521.16371760987,,True,True
100000006866783100,consolidator,1.0,0,0.26481,"Receives from 13 distinct payers, 839k KZT; forwards 471% — signs of consolidation. Also matches: distributor.",0,True,13,67,838812.0,3948037.0,,6,0.0,distributor,True,False
100000006866831100,cutoff,0.7,3,0.369682,Hop-4 node: onward transfers were not traced (export limit). Receives 16k KZT from 1 payer.,4,False,1,0,16500.0,0.0,,7,177.3815464075539,,False,True
100000006882208100,terminal,1.0,2,0.594228,"Receives 18k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,18000.0,0.0,0.0,7,16695.33832721417,,True,True
100000006888238100,peripheral,0.6,55,0.285385,"No role indicators: 1 payer, 1 recipient, 18k KZT in / 30k KZT out.",2,False,1,1,18000.0,30000.0,1.6666666666666667,1,4517.389954682343,,True,True
100000006889963100,peripheral,0.6,15,0.699286,"No role indicators: 4 payers, 1 recipient, 1.4M KZT in / 443k KZT out.",1,False,4,1,1431000.0,443475.8,0.30990621942697416,11,568511.513377568,,True,True
100000006894637100,terminal,1.0,3,0.440469,"Receives 53k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,52831.0,0.0,0.0,7,258.2565671653674,,True,True
100000006901046100,peripheral,0.6,2,0.493036,"No role indicators: 1 payer, 1 recipient, 76k KZT in / 6k KZT out.",2,False,1,1,75800.0,5500.0,0.07255936675461741,7,52328.49112441361,,True,True
100000006903193100,cutoff,0.7,3,0.35478,Hop-4 node: onward transfers were not traced (export limit). Receives 9k KZT from 1 payer.,4,False,1,0,9000.0,0.0,,7,108.79978767237996,,False,True
100000006912294100,peripheral,0.6,9,0.337453,"No role indicators: 1 payer, 2 recipients, 6k KZT in / 30k KZT out.",2,False,1,2,6335.09,30000.0,4.7355286191672095,1,3152.851097616633,,True,True
100000006918814100,cutoff,0.7,5,0.349931,Hop-4 node: onward transfers were not traced (export limit). Receives 20k KZT from 1 payer.,4,False,1,0,20000.0,0.0,,7,4.496664814394101,,False,True
100000006919124100,terminal,1.0,0,0.407306,"Receives 25k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,25000.0,0.0,0.0,7,21.25703241625527,,True,True
100000006952718100,terminal,1.0,2,0.634375,"Receives 71k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,71489.0,0.0,0.0,7,72304.27149079075,,True,True
100000006965162100,terminal,1.0,23,0.411165,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,10000.0,0.0,0.0,7,97.44472445616647,,True,True
100000006967370100,peripheral,0.6,4,0.284451,"No role indicators: 1 payer, 1 recipient, 33k KZT in / 14k KZT out.",3,False,1,1,33225.0,13526.27,0.40711121143717083,7,126.00175015233172,,True,True
100000006972210100,terminal,1.0,9,0.78492,"Receives 489k KZT from 3 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,3,0,488775.0,0.0,0.0,8,495922.6554849844,,True,True
100000006977207100,distributor,0.6667,22,0.464286,Fans out to 15 recipients (4.2M KZT) against 1 payer — pattern consistent with a distribution layer.,2,False,1,15,414000.0,4157018.0,10.041106280193237,1,8965.375337435711,,True,True
100000006989106100,terminal,1.0,9,0.545629,"Receives 64k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,64000.0,0.0,0.0,1,64000.0,,True,True
100000006989232100,terminal,1.0,3,0.414446,"Receives 22k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,22194.0,0.0,0.0,7,108.49210220643495,,True,True
100000006994985100,peripheral,0.6,8,0.451955,"No role indicators: 1 payer, 1 recipient, 48k KZT in / 10k KZT out.",2,False,1,1,48500.0,10200.0,0.21030927835051547,7,16873.16240093015,,True,True
100000007005380100,terminal,1.0,0,0.42599,"Receives 9k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,9400.0,0.0,0.0,7,57.299157678011476,,True,True
100000007018630100,peripheral,0.9,45,0.060175,"No role indicators: 0 payers, 1 recipient, 0 KZT in / 200k KZT out.",0,True,0,1,0.0,200000.0,,0,0.0,,True,False
100000007020162100,terminal,1.0,16,0.409331,"Receives 86k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,86395.0,0.0,0.0,7,91.43255569947178,,True,True
100000007022818100,terminal,1.0,6,0.291326,"Receives 17k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,17200.0,0.0,0.0,1,11.563020953485704,,True,True
100000007034089100,cutoff,0.7,1,0.496239,Hop-4 node: onward transfers were not traced (export limit). Receives 198k KZT from 2 payers.,4,False,2,0,198000.0,0.0,,8,31.93268739307282,,False,True
100000007042175100,cutoff,0.7,3,0.358116,Hop-4 node: onward transfers were not traced (export limit). Receives 60k KZT from 1 payer.,4,False,1,0,60000.0,0.0,,7,119.75462342436538,,False,True
100000007055802100,consolidator,0.6,0,0.817653,"Receives from 6 distinct payers (1 seed), 2.0M KZT; forwards 30% — signs of consolidation.",1,False,6,1,2024999.0,605000.0,0.29876557963732325,7,257092.3104423723,,True,True
100000007071852100,cutoff,0.7,3,0.38514,Hop-4 node: onward transfers were not traced (export limit). Receives 195k KZT from 1 payer.,4,False,1,0,195000.0,0.0,,7,303.19340616097304,,False,True
100000007129492100,peripheral,0.6,15,0.657048,"No role indicators: 2 payers, 1 recipient, 51k KZT in / 37k KZT out.",1,False,2,1,50990.0,37000.0,0.725632476956266,11,54466.80465015199,,True,True
100000007131370100,transit,1.0,2,0.553748,In 30k KZT / out 30k KZT (ratio 1.00) — pattern consistent with transit.,3,False,1,1,30000.0,30000.0,1.0,7,2263.7483461870324,,True,True
100000007138613100,peripheral,0.6,4,0.431125,"No role indicators: 3 payers, 2 recipients, 1.0M KZT in / 179k KZT out.",3,False,3,2,1002000.0,179000.0,0.17864271457085829,7,2137.1345063086173,,True,True
100000007140834100,terminal,1.0,8,0.553815,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,10200.0,0.0,0.0,7,3546.8173412059805,,True,True
100000007153161100,cutoff,0.7,0,0.358094,Hop-4 node: onward transfers were not traced (export limit). Receives 45k KZT from 1 payer.,4,False,1,0,44997.0,0.0,,7,38.22473463912797,,False,True
100000007170072100,transit,1.0,14,0.500467,"In 100k KZT / out 100k KZT (ratio 0.99), 100% forwarded within 2 days — pattern consistent with transit.",3,False,1,2,100000.0,99500.0,0.995,7,166.6433791191275,,True,True
100000007173936100,terminal,1.0,11,0.37619,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,10000.0,0.0,0.0,7,16.569165296174166,,True,True
100000007175718100,terminal,1.0,38,0.529004,"Receives 20k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,20000.0,0.0,0.0,1,20000.0,,True,True
100000007181706100,terminal,1.0,5,0.780638,"Receives 176k KZT from 2 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,2,0,176272.0,0.0,0.0,10,173550.9980677212,,True,True
100000007197866100,peripheral,0.6,3,0.286564,"No role indicators: 1 payer, 1 recipient, 20k KZT in / 15k KZT out.",3,False,1,1,20000.0,15000.0,0.75,7,133.66442843607774,,True,True
100000007229557100,terminal,1.0,1,0.687278,"Receives 878k KZT from 3 payers, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,3,0,878000.0,0.0,0.0,9,2933.0160172046203,,True,True
100000007242833100,peripheral,0.6,12,0.543592,"No role indicators: 1 payer, 1 recipient, 108k KZT in / 45k KZT out.",2,False,1,1,107500.0,45000.0,0.4186046511627907,9,71606.40051921512,,True,True
100000007267915100,peripheral,0.6,17,0.322017,"No role indicators: 2 payers, 1 recipient, 21k KZT in / 10k KZT out.",3,False,2,1,21000.0,10000.0,0.47619047619047616,7,35.08040052770722,,True,True
100000007274584100,terminal,1.0,5,0.688134,"Receives 38k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,38000.0,0.0,0.0,10,40266.553763509604,,True,True
100000007281639100,terminal,1.0,2,0.711644,"Receives 217k KZT from 2 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,2,0,216770.0,0.0,0.0,7,156610.2866522692,,True,True
100000007283257100,terminal,1.0,47,0.578503,"Receives 192k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,192000.0,0.0,0.0,1,192000.0,,True,True
100000007289427100,terminal,1.0,5,0.491993,"Receives 12k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,12300.0,0.0,0.0,1,12300.0,,True,True
100000007303047100,terminal,1.0,6,0.311177,"Receives 52k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,52250.0,0.0,0.0,1,35.12603748951325,,True,True
100000007311010100,peripheral,0.6,5,0.623063,"No role indicators: 2 payers, 1 recipient, 64k KZT in / 20k KZT out.",1,False,2,1,64480.0,20000.0,0.31017369727047145,10,44218.01187672598,,True,True
100000007322059100,peripheral,0.6,30,0.489967,"No role indicators: 2 payers, 1 recipient, 29k KZT in / 22k KZT out.",2,False,2,1,29000.0,22500.0,0.7758620689655172,8,4294.069327589822,,True,True
100000007330432100,cutoff,0.7,2,0.468392,Hop-4 node: onward transfers were not traced (export limit). Receives 585k KZT from 1 payer.,4,False,1,0,584900.0,0.0,,7,632.2710210378901,,False,True
100000007333038100,peripheral,0.6,11,0.16867,"No role indicators: 1 payer, 2 recipients, 18k KZT in / 35k KZT out.",3,False,1,2,17500.0,34994.0,1.9996571428571428,1,23.05114974293444,,True,True
100000007334196100,terminal,1.0,15,0.709887,"Receives 150k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,150002.0,0.0,0.0,8,161462.23855548745,,True,True
100000007337374100,terminal,1.0,19,0.369673,"Receives 20k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,20000.0,0.0,0.0,1,347.9842414753839,,True,True
100000007347733100,terminal,1.0,49,0.534798,"Receives 23k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,23007.0,0.0,0.0,1,23007.0,,True,True
100000007357489100,cutoff,0.7,1,0.504135,Hop-4 node: onward transfers were not traced (export limit). Receives 164k KZT from 2 payers.,4,False,2,0,164500.0,0.0,,8,48.82709426201774,,False,True
100000007381662100,cutoff,0.7,0,0.323396,Hop-4 node: onward transfers were not traced (export limit). Receives 11k KZT from 1 payer.,4,False,1,0,11000.0,0.0,,7,2.238773757069771,,False,True
100000007382152100,terminal,1.0,17,0.437244,"Receives 6k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,5860.0,0.0,0.0,7,230.70975333535367,,True,True
100000007382543100,peripheral,0.6,23,0.443581,"No role indicators: 3 payers, 5 recipients, 218k KZT in / 427k KZT out.",2,False,3,5,218000.0,427000.0,1.9587155963302751,7,4554.7117118859705,,True,True
100000007390016100,peripheral,0.6,4,0.349397,"No role indicators: 1 payer, 1 recipient, 511k KZT in / 346k KZT out.",3,False,1,1,511000.0,346500.0,0.678082191780822,7,1777.9572243542098,,True,True
100000007392365100,peripheral,0.6,35,0.229735,"No role indicators: 1 payer, 6 recipients, 10k KZT in / 1.8M KZT out.",3,False,1,6,9613.0,1765600.0,183.66794965151357,7,8.173754104698478,,True,True
100000007442518100,consolidator,0.5,11,0.715396,"Receives from 5 distinct payers (1 seed), 510k KZT; forwards 867% — signs of consolidation.",1,False,5,9,510000.0,4419999.0,8.666664705882352,7,7359.209975279896,,True,True
100000007472293100,peripheral,0.6,1,0.365678,"No role indicators: 1 payer, 3 recipients, 5k KZT in / 346k KZT out.",3,False,1,3,5000.0,345900.0,69.18,9,26.34205470781194,,True,True
100000007484343100,terminal,1.0,0,0.514602,"Receives 27k KZT from 2 payers, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,2,0,26757.0,0.0,0.0,7,135.80217052067871,,True,True
100000007487729100,terminal,1.0,3,0.450367,"Receives 25k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,25000.0,0.0,0.0,7,370.8578837359296,,True,True
100000007507343100,terminal,1.0,48,0.585732,"Receives 370k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,370000.0,0.0,0.0,1,467900.0402517295,,True,True
100000007510567100,cutoff,0.7,10,0.358783,Hop-4 node: onward transfers were not traced (export limit). Receives 52k KZT from 1 payer.,4,False,1,0,52000.0,0.0,,7,123.67312462805347,,False,True
100000007510875100,terminal,1.0,9,0.433975,"Receives 5k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,5000.0,0.0,0.0,1,454.12467499478225,,True,True
100000007511163100,peripheral,0.6,2,0.525932,"No role indicators: 2 payers, 3 recipients, 64k KZT in / 82k KZT out.",1,False,2,3,63666.0,82052.0,1.2887883642760658,7,16435.778365135906,,True,True
100000007511780100,cutoff,0.7,0,0.387342,Hop-4 node: onward transfers were not traced (export limit). Receives 155k KZT from 1 payer.,4,False,1,0,155000.0,0.0,,7,133.61944864903134,,False,True
100000007534354100,peripheral,0.6,11,0.252467,"No role indicators: 1 payer, 3 recipients, 50k KZT in / 148k KZT out.",2,False,1,3,50000.0,147810.0,2.9562,1,728.2163994333152,,True,True
100000007536804100,peripheral,0.6,9,0.417802,"No role indicators: 1 payer, 2 recipients, 100k KZT in / 55k KZT out.",1,False,1,2,100000.0,55000.0,0.55,1,100000.0,,True,True
100000007539296100,cutoff,0.7,0,0.381337,Hop-4 node: onward transfers were not traced (export limit). Receives 46k KZT from 1 payer.,4,False,1,0,46000.0,0.0,,7,110.35732342228081,,False,True
100000007544358100,transit,0.5736,2,0.718539,"In 322k KZT / out 350k KZT (ratio 1.09), 29% forwarded within 2 days — pattern consistent with transit.",1,False,2,1,322500.0,350000.0,1.0852713178294573,7,303786.7617461352,,True,True
100000007591246100,peripheral,0.6,2,0.363476,"No role indicators: 1 payer, 1 recipient, 12k KZT in / 120k KZT out.",3,False,1,1,12190.0,120000.0,9.844134536505333,7,198.02836974206812,,True,True
100000007593823100,distributor,0.6,0,0.56552,Fans out to 13 recipients (163k KZT) against 3 payers — pattern consistent with a distribution layer.,3,False,3,13,25000.0,162900.0,6.516,7,184.0741222134935,,True,True
100000007594394100,coordinator,0.875,20,0.871986,Money from 9 seeds converges here via 5 collector/transit accounts across 4 clusters — candidate upper-level node for review. Also matches: consolidator.,2,False,6,1,395385.0,3376312.0,8.539302199122375,9,7124.321284037761,consolidator,True,True
100000007597382100,terminal,1.0,4,0.378748,"Receives 16k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,15700.0,0.0,0.0,7,17.97463150499174,,True,True
100000007617808100,terminal,1.0,18,0.573588,"Receives 450k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,450000.0,0.0,0.0,7,97851.66942509296,,True,True
100000007618425100,terminal,1.0,4,0.424344,"Receives 39k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,39348.0,0.0,0.0,7,149.22247900658985,,True,True
100000007629096100,peripheral,0.6,0,0.51292,"No role indicators: 4 payers, 1 recipient, 1.1M KZT in / 765k KZT out.",2,False,4,1,1075170.0,765205.0,0.7117060557865268,7,23189.58464668413,,True,True
100000007629121100,terminal,1.0,5,0.681128,"Receives 29k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,29000.0,0.0,0.0,10,30728.54801333032,,True,True
100000007631637100,terminal,1.0,7,0.480594,"Receives 15k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,15341.0,0.0,0.0,1,15532.434116078013,,True,True
100000007639767100,peripheral,0.6,3,0.488032,"No role indicators: 4 payers, 10 recipients, 91k KZT in / 822k KZT out.",1,False,4,10,90913.0,822244.0,9.044295095310902,7,23735.720774058176,,True,True
100000007641183100,terminal,1.0,2,0.611355,"Receives 28k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,28000.0,0.0,0.0,7,28319.31628281471,,True,True
100000007641801100,terminal,1.0,9,0.560976,"Receives 200k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,200000.0,0.0,0.0,1,200000.0,,True,True
100000007647294100,terminal,1.0,17,0.474722,"Receives 385k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,385000.0,0.0,0.0,7,1085.3722080005643,,True,True
100000007648946100,peripheral,0.6,13,0.39833,"No role indicators: 1 payer, 1 recipient, 20k KZT in / 25k KZT out.",1,False,1,1,19550.0,25000.0,1.278772378516624,7,19741.783051548526,,True,True
100000007653003100,terminal,1.0,17,0.439357,"Receives 100k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,100000.0,0.0,0.0,7,247.67898737092804,,True,True
100000007653094100,cutoff,0.7,13,0.431848,Hop-4 node: onward transfers were not traced (export limit). Receives 16k KZT from 1 payer.,4,False,1,0,16000.0,0.0,,7,2696.365599434733,,False,True
100000007689942100,peripheral,0.6,3,0.278278,"No role indicators: 1 payer, 2 recipients, 5k KZT in / 25k KZT out.",3,False,1,2,5000.0,25000.0,5.0,7,104.1864166030006,,True,True
100000007731977100,cutoff,0.7,0,0.333628,Hop-4 node: onward transfers were not traced (export limit). Receives 50k KZT from 1 payer.,4,False,1,0,50000.0,0.0,,7,10.176244350317143,,False,True
100000007737775100,terminal,1.0,15,0.58889,"Receives 6k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,6000.0,0.0,0.0,8,517.6150020098848,,True,True
100000007745062100,cutoff,0.7,12,0.552422,Hop-4 node: onward transfers were not traced (export limit). Receives 100k KZT from 1 payer.,4,False,1,0,100000.0,0.0,,9,5489.723099038288,,False,True
100000007747786100,distributor,1.0,9,0.133689,Fans out to 31 recipients (4.2M KZT) against 0 payers — pattern consistent with a distribution layer.,0,True,0,31,0.0,4238009.4,,0,0.0,,True,False
100000007749092100,peripheral,0.6,2,0.399731,"No role indicators: 1 payer, 1 recipient, 8k KZT in / 70k KZT out.",2,False,1,1,7650.0,70375.0,9.199346405228757,7,854.0876804315086,,True,True
100000007749747100,cutoff,0.7,1,0.435985,Hop-4 node: onward transfers were not traced (export limit). Receives 50k KZT from 1 payer.,4,False,1,0,50000.0,0.0,,8,43.3916114307809,,False,True
100000007754369100,terminal,1.0,3,0.451702,"Receives 82k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,82424.0,0.0,0.0,7,402.91759179342137,,True,True
100000007777377100,terminal,0.7808,18,0.573921,"Receives 456k KZT from 1 payer, forwards 2%; outflow was traced (hop 2) — possible final recipient.",2,False,1,2,456290.0,10000.0,0.021915886826360427,7,99219.41831550148,,True,True
100000007793871100,terminal,1.0,10,0.505549,"Receives 26k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,26000.0,0.0,0.0,8,323.14706040932094,,True,True
100000007797290100,peripheral,0.6,17,0.362631,"No role indicators: 1 payer, 1 recipient, 100k KZT in / 20k KZT out.",2,False,1,1,100000.0,20000.0,0.2,7,3937.026507429244,,True,True
100000007811950100,cutoff,0.7,26,0.377355,Hop-4 node: onward transfers were not traced (export limit). Receives 50k KZT from 1 payer.,4,False,1,0,50000.0,0.0,,7,231.43935204862507,,False,True
100000007841978100,cutoff,0.7,4,0.397373,Hop-4 node: onward transfers were not traced (export limit). Receives 449k KZT from 1 payer.,4,False,1,0,449000.0,0.0,,7,496.8949987217128,,False,True
100000007861311100,terminal,1.0,9,0.51905,"Receives 45k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,45000.0,0.0,0.0,1,24090.037852884238,,True,True
100000007863304100,terminal,1.0,4,0.386477,"Receives 25k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,25000.0,0.0,0.0,7,28.622024689477296,,True,True
100000007864477100,peripheral,0.6,0,0.427533,"No role indicators: 2 payers, 6 recipients, 76k KZT in / 204k KZT out.",3,False,2,6,76000.0,203500.0,2.6776315789473686,7,861.253609945588,,True,True
100000007865484100,cutoff,0.7,35,0.297729,Hop-4 node: onward transfers were not traced (export limit). Receives 585k KZT from 1 payer.,4,False,1,0,584600.0,0.0,,7,2.7038733948451474,,False,True
100000007867364100,cutoff,0.7,20,0.439322,Hop-4 node: onward transfers were not traced (export limit). Receives 42k KZT from 1 payer.,4,False,1,0,41852.0,0.0,,7,313.3934713263313,,False,True
100000007898453100,peripheral,0.6,5,0.533561,"No role indicators: 1 payer, 2 recipients, 25k KZT in / 320k KZT out.",2,False,1,2,24750.0,320000.0,12.929292929292929,10,20832.010593232273,,True,True
100000007908818100,peripheral,0.6,5,0.676822,"No role indicators: 4 payers, 6 recipients, 727k KZT in / 302k KZT out.",1,False,4,6,727475.0,302000.0,0.4151345407058662,11,445405.33119125053,,True,True
100000007930878100,terminal,1.0,41,0.497164,"Receives 5k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,5000.0,0.0,0.0,1,5061.862393253792,,True,True
100000007938486100,terminal,1.0,7,0.508396,"Receives 40k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,39500.0,0.0,0.0,1,39992.90447722322,,True,True
100000007939160100,terminal,0.8201,41,0.586466,"Receives 795k KZT from 1 payer, forwards 2%; outflow was traced (hop 1) — possible final recipient.",1,False,1,2,795000.0,14300.0,0.017987421383647798,1,804836.1205273531,,True,True
100000007953156100,peripheral,0.6,16,0.432605,"No role indicators: 1 payer, 1 recipient, 18k KZT in / 10k KZT out.",2,False,1,1,18000.0,10000.0,0.5555555555555556,8,7083.465136459171,,True,True
100000007960337100,cutoff,0.7,14,0.385807,Hop-4 node: onward transfers were not traced (export limit). Receives 36k KZT from 1 payer.,4,False,1,0,35500.0,0.0,,7,12.381974713257428,,False,True
100000007982728100,peripheral,0.6,8,0.051189,"No role indicators: 0 payers, 8 recipients, 0 KZT in / 1.8M KZT out.",0,True,0,8,0.0,1804384.0,,0,0.0,,True,False
100000007982908100,terminal,1.0,19,0.380572,"Receives 31k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,31080.0,0.0,0.0,1,540.7675112527467,,True,True
100000007988344100,cutoff,0.7,3,0.344215,Hop-4 node: onward transfers were not traced (export limit). Receives 20k KZT from 1 payer.,4,False,1,0,20000.0,0.0,,7,68.57865613579965,,False,True
100000007997939100,cutoff,0.7,1,0.451799,Hop-4 node: onward transfers were not traced (export limit). Receives 13k KZT from 1 payer.,4,False,1,0,13000.0,0.0,,9,49.180194202309075,,False,True
100000007998965100,consolidator,0.5,10,0.760347,"Receives from 5 distinct payers, 278k KZT; forwards 9% — signs of consolidation.",2,False,5,1,278000.0,26000.0,0.09352517985611511,8,3461.615399110628,,True,True
100000007999728100,terminal,1.0,16,0.383863,"Receives 23k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,23250.0,0.0,0.0,7,24.60567069868301,,True,True
100000008002020100,peripheral,0.6,12,0.391568,"No role indicators: 1 payer, 1 recipient, 74k KZT in / 17k KZT out.",1,False,1,1,73860.0,17000.0,0.23016517736257786,1,73860.0,,True,True
100000008003034100,peripheral,0.6,2,0.452,"No role indicators: 1 payer, 4 recipients, 12k KZT in / 135k KZT out.",1,False,1,4,12201.0,135000.0,11.064666830587656,7,12340.142070236509,,True,True
100000008008463100,terminal,1.0,8,0.501257,"Receives 54k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,54180.0,0.0,0.0,1,13003.546761246966,,True,True
100000008011159100,peripheral,0.6,32,0.454146,"No role indicators: 3 payers, 5 recipients, 363k KZT in / 153k KZT out.",2,False,3,5,363000.0,153037.0,0.4215895316804408,7,7518.554675459114,,True,True
100000008011573100,terminal,1.0,4,0.399822,"Receives 15k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,15000.0,0.0,0.0,7,56.885665982994,,True,True
100000008027922100,cutoff,0.7,24,0.416168,Hop-4 node: onward transfers were not traced (export limit). Receives 70k KZT from 1 payer.,4,False,1,0,70000.0,0.0,,7,1143.9774713945596,,False,True
100000008028628100,terminal,1.0,7,0.519295,"Receives 57k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,57224.0,0.0,0.0,1,57938.075083661315,,True,True
100000008029279100,terminal,1.0,3,0.416114,"Receives 17k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,17000.0,0.0,0.0,7,113.61476417066608,,True,True
